-54.34,37.94,-178.54
-55.94,38.49,-179.36
-57.54,39.09,179.86
-59.19,39.59,179.08
-60.72,39.99,178.45
-62.11,40.25,177.92
-63.59,40.51,177.35
-64.91,40.82,176.86
-66.32,41.04,176.34
-67.69,41.24,175.90
-69.10,41.43,175.41
-70.71,41.58,174.63
-72.54,41.79,173.58
-74.57,42.05,172.36
-76.73,42.24,171.03
-78.92,42.35,169.74
-80.82,42.41,168.64
-82.66,42.40,167.57
-84.32,42.29,166.75
-85.96,42.11,165.97
-87.63,41.94,165.19
-89.16,41.76,164.52
-90.64,41.54,163.94
-92.24,41.29,163.22
-93.75,41.03,162.60
-95.33,40.75,162.07
-96.88,40.42,161.61
-98.36,40.17,161.21
-99.77,39.70,160.96
-100.94,39.16,160.71
-102.24,38.77,160.54
-103.71,38.27,160.26
-104.77,36.59,160.44
-105.78,33.81,161.04
-106.61,30.70,162.10
-107.42,27.52,163.18
-107.94,24.27,164.34
-109.12,21.02,165.51
-110.47,18.09,166.61
-111.90,15.37,167.65
-113.33,12.86,168.58
-114.63,10.62,169.50
-116.02,8.22,170.49
-117.40,6.15,171.33
-118.69,4.27,172.04
-120.06,2.26,172.94
-121.47,0.13,174.04
-122.76,-2.00,175.15
-123.97,-3.85,176.10
-125.17,-5.65,177.07
-126.25,-7.49,178.13
-127.33,-9.53,179.42
-128.37,-11.35,-179.47
-129.55,-12.93,-178.31
-130.76,-14.89,-176.78
-131.73,-16.59,-175.54
-132.60,-18.09,-174.63
-133.55,-19.84,-173.53
-134.54,-21.59,-172.48
-135.44,-23.06,-171.53
-136.51,-24.69,-170.43
-137.58,-26.50,-169.18
-138.42,-27.92,-168.42
-139.37,-29.57,-167.46
-140.49,-31.33,-166.30
-141.56,-33.02,-165.08
-142.41,-34.41,-164.24
-143.36,-35.92,-163.30
-144.32,-37.47,-162.32
-145.33,-39.15,-161.24
-146.45,-40.81,-160.27
-147.71,-42.43,-159.06
-148.96,-43.99,-158.04
-150.20,-45.49,-156.94
-151.36,-47.00,-156.00
-151.98,-48.24,-155.75
-152.75,-49.61,-155.13
-153.03,-50.83,-154.96
-153.18,-52.27,-154.76
-152.79,-53.48,-155.14
-151.36,-54.59,-156.53
-148.78,-55.54,-158.94
-146.30,-56.66,-160.97
-142.88,-57.52,-163.94
-136.41,-57.30,-170.00
-128.01,-55.80,-177.82
-120.84,-54.07,175.71
-113.76,-51.89,169.69
-106.84,-49.31,164.04
-100.13,-46.36,158.62
-93.33,-43.20,153.33
-87.33,-39.72,149.33
-81.75,-35.75,146.69
-77.64,-31.92,144.99
-73.92,-28.48,143.66
-71.06,-25.76,142.65
-68.19,-22.79,141.76
-65.61,-19.67,141.04
-63.66,-16.80,140.85
-61.77,-13.92,140.94
-59.82,-11.03,141.71
-58.11,-8.92,141.87
-56.65,-7.18,141.75
-55.43,-5.28,141.65
-54.26,-3.26,141.58
-53.20,-1.45,141.54
-52.17,0.21,141.59
-51.42,1.40,141.56
-50.89,2.84,141.72
-50.51,4.19,142.02
-50.34,5.50,142.33
-50.33,6.64,142.53
-50.52,7.52,142.70
-50.89,8.39,142.96
-51.34,9.13,143.26
-51.97,9.84,143.57
-52.73,10.45,143.75
-53.70,10.65,143.73
-55.01,10.58,143.73
-56.83,10.12,143.70
-58.88,9.50,143.99
-60.97,8.55,144.44
-62.93,7.32,144.90
-65.29,5.88,145.36
-67.58,3.95,145.84
-70.01,2.09,146.49
-72.71,0.07,147.23
-75.81,-2.64,147.96
-78.67,-5.41,148.91
-81.48,-7.78,149.57
-83.87,-10.02,150.12
-86.35,-12.85,150.77
-88.58,-16.04,151.56
-90.54,-19.10,152.57
-92.73,-22.41,153.75
-94.78,-25.71,154.87
-97.03,-29.55,156.23
-99.26,-33.14,157.71
-101.62,-36.05,159.15
-104.55,-39.06,160.89
-107.73,-41.59,162.79
-110.99,-44.41,165.06
-113.87,-46.51,166.97
-116.40,-48.19,168.58
-118.50,-49.49,170.30
-120.52,-51.07,172.04
-122.29,-52.94,173.28
-123.42,-54.58,173.77
-124.45,-56.44,174.34
-125.37,-58.13,174.95
-126.43,-60.06,175.60
-127.15,-61.76,175.82
-127.97,-63.73,176.14
-128.44,-65.47,176.10
-128.81,-67.29,175.94
-129.02,-68.88,175.70
-129.02,-70.43,175.09
-128.52,-71.80,173.93
-128.19,-73.28,173.07
-126.34,-74.39,170.59
-123.80,-75.27,167.46
-119.76,-75.73,162.92
-112.98,-74.89,155.91
-106.81,-74.43,149.70
-100.59,-73.56,143.55
-94.22,-70.31,137.66
-89.20,-65.82,133.93
-85.53,-61.70,131.89
-81.27,-57.99,129.90
-77.60,-53.91,128.76
-74.59,-49.50,128.49
-71.55,-44.71,128.75
-68.60,-40.87,128.83
-66.01,-37.38,129.12
-64.07,-32.98,130.20
-61.96,-28.55,131.25
-59.86,-25.00,132.03
-57.62,-21.56,133.10
-55.45,-18.09,134.29
-53.75,-15.01,135.57
-51.95,-12.55,136.51
-50.43,-10.86,137.11
-49.34,-9.32,137.70
-48.40,-8.35,138.52
-47.44,-7.43,139.30
-46.87,-6.28,140.23
-46.56,-5.18,141.35
-46.20,-4.21,142.36
-45.92,-3.21,143.25
-45.71,-2.21,144.10
-45.51,-1.00,144.96
-45.22,0.37,145.77
-44.93,1.89,146.57
-44.67,3.49,147.42
-44.48,5.12,148.29
-44.34,6.62,149.02
-44.33,7.99,149.74
-44.42,9.39,150.56
-44.55,10.48,151.12
-44.81,11.71,151.72
-45.12,13.19,152.47
-45.46,14.37,153.01
-45.86,15.59,153.58
-46.18,17.09,154.24
-46.49,18.62,154.95
-46.82,20.68,155.89
-47.33,21.93,156.21
-47.77,23.28,156.56
-48.26,24.49,156.70
-48.80,25.90,156.93
-49.39,27.65,157.20
-50.05,29.54,157.52
-50.98,31.65,157.91
-52.02,33.37,158.09
-52.96,34.90,158.21
-53.88,37.15,158.61
-54.87,39.41,159.12
-56.07,42.01,159.56
-57.46,43.97,159.45
-58.93,45.68,158.98
-60.60,46.78,158.05
-62.41,47.68,156.91
-64.37,48.51,155.92
-66.35,49.20,155.15
-68.31,50.10,154.56
-70.35,50.65,153.63
-72.45,50.87,152.41
-74.83,51.43,151.02
-77.39,52.64,149.65
-80.18,53.35,147.99
-82.93,53.61,146.19
-85.48,53.40,144.51
-88.31,53.22,142.77
-91.48,53.88,140.59
-95.09,54.47,137.85
-98.56,54.38,135.15
-101.35,53.98,133.16
-103.73,53.12,131.66
-106.16,52.77,130.21
-108.78,52.56,128.56
-111.16,52.12,127.34
-113.09,51.37,126.42
-115.50,50.91,125.02
-118.42,50.60,123.20
-120.80,49.70,121.93
-122.72,48.83,120.84
-124.37,47.74,120.06
-125.60,46.58,119.62
-126.76,45.43,119.27
-128.33,44.41,118.58
-129.84,43.45,117.92
-131.43,42.48,117.13
-132.67,41.25,116.80
-133.79,39.88,116.73
-134.94,38.74,116.64
-135.93,37.61,116.66
-136.71,36.40,116.83
-137.35,35.04,116.95
-137.88,33.56,117.25
-138.60,32.31,117.35
-139.44,31.09,117.38
-140.27,29.79,117.56
-141.09,28.64,117.63
-141.87,27.39,117.62
-142.46,25.94,117.84
-142.93,24.30,118.35
-143.31,22.63,119.22
-143.41,20.86,120.76
-142.97,18.82,123.35
-142.51,16.68,126.34
-142.08,14.16,130.02
-141.97,11.65,133.77
-143.09,9.26,136.70
-144.17,6.52,140.60
-145.29,4.02,144.85
-146.47,1.45,149.71
-147.85,-1.11,154.81
-149.41,-3.97,160.15
-150.83,-6.80,165.69
-152.28,-9.03,170.12
-153.69,-10.88,173.25
-155.23,-12.38,176.06
-156.78,-14.16,179.41
-158.26,-15.84,-176.78
-160.24,-17.47,-174.73
-162.04,-18.75,-174.96
-163.63,-20.04,-176.60
-164.68,-21.40,-177.83
-165.17,-22.77,179.89
-164.99,-24.01,176.33
-164.63,-25.32,172.04
-163.81,-26.53,166.68
-162.35,-27.22,160.98
-160.53,-28.25,154.89
-157.61,-28.51,146.87
-154.72,-28.57,141.01
-152.26,-29.03,138.23
-149.96,-28.99,135.23
-147.15,-28.81,132.20
-143.98,-28.97,128.83
-141.06,-28.56,125.06
-138.36,-28.22,121.70
-135.90,-28.06,119.05
-133.74,-28.33,117.31
-132.07,-28.89,116.18
-130.72,-29.35,114.08
-129.88,-29.81,112.42
-129.20,-30.56,111.23
-128.94,-31.97,111.11
-129.44,-34.08,111.88
-131.05,-36.63,113.96
-133.35,-39.46,116.49
-137.55,-43.09,121.33
-143.18,-46.43,126.83
-149.80,-48.94,131.98
-155.68,-50.98,136.47
-162.26,-52.91,141.66
-169.82,-54.40,148.30
-177.93,-55.37,155.21
174.05,-55.89,161.37
166.18,-55.93,167.34
158.62,-55.66,172.79
151.13,-55.02,178.29
143.68,-53.81,-176.00
137.23,-52.35,-171.44
131.01,-50.49,-166.99
125.44,-48.49,-163.43
120.59,-46.58,-160.56
115.98,-44.91,-158.08
111.64,-42.89,-155.38
106.99,-41.13,-152.62
103.48,-40.66,-151.20
100.44,-40.93,-150.19
98.22,-42.23,-149.64
96.59,-44.03,-149.00
95.15,-46.11,-148.08
94.14,-49.02,-147.38
93.53,-53.46,-146.70
93.20,-57.63,-145.95
92.80,-62.07,-144.71
91.52,-66.09,-142.43
89.78,-70.82,-139.98
87.09,-75.36,-136.38
80.82,-78.73,-129.04
66.32,-81.94,-114.12
38.58,-83.87,-86.19
9.39,-83.23,-56.44
-4.01,-81.43,-42.47
-13.71,-79.37,-32.42
-22.73,-77.03,-23.42
-27.98,-74.71,-18.16
-29.85,-72.47,-16.43
-32.14,-70.40,-14.85
-34.40,-68.18,-13.27
-35.97,-65.60,-11.99
-35.02,-63.67,-13.23
-32.63,-62.25,-16.03
-29.75,-61.47,-19.72
-24.81,-61.33,-25.38
-18.07,-61.50,-32.73
-1.93,-62.79,-48.86
18.82,-61.84,-69.03
18.53,-58.81,-70.36
18.86,-55.59,-72.53
19.49,-52.12,-74.64
19.41,-48.31,-76.73
18.71,-44.77,-79.00
17.81,-42.46,-81.30
16.85,-41.57,-83.30
15.60,-41.13,-85.17
15.48,-39.61,-86.43
15.53,-37.61,-87.70
14.78,-36.14,-89.10
14.00,-34.93,-90.56
13.75,-33.59,-91.94
13.35,-32.09,-93.28
12.73,-30.64,-94.65
12.25,-29.30,-96.11
11.91,-27.96,-97.54
11.46,-26.58,-98.96
10.91,-25.13,-100.44
10.46,-23.76,-101.87
10.02,-22.38,-103.34
9.52,-20.94,-104.91
9.06,-19.63,-106.30
8.60,-18.24,-107.78
8.15,-16.90,-109.21
7.69,-15.62,-110.56
7.20,-14.25,-112.02
6.74,-12.92,-113.46
6.28,-11.60,-114.88
5.79,-10.29,-116.28
5.34,-9.02,-117.61
4.86,-7.71,-118.97
4.40,-6.45,-120.26
3.93,-5.19,-121.57
3.46,-3.93,-122.86
3.00,-2.73,-124.08
2.50,-1.44,-125.38
2.02,-0.20,-126.61
1.52,1.05,-127.82
2.71,4.15,-132.68
1.60,7.78,-133.60
0.04,12.48,-132.97
-0.27,16.73,-135.43
-0.69,20.32,-137.95
-0.99,23.95,-139.98
-0.27,26.89,-142.02
-0.65,30.11,-142.28
-2.69,34.73,-142.37
-3.77,39.41,-143.74
-4.56,43.36,-145.49
-6.36,47.21,-148.11
-7.89,50.15,-150.26
-10.07,52.12,-153.20
-12.86,53.48,-157.25
-16.33,54.84,-161.11
-20.81,55.84,-165.76
-25.70,55.63,-170.42
-30.08,54.80,-174.77
-32.37,53.59,179.97
-32.74,53.01,176.01
-31.33,50.64,175.57
-28.68,48.62,176.38
-26.13,47.45,178.86
-24.43,47.39,179.77
-19.88,42.49,-178.03
-17.72,39.13,-176.97
-15.22,34.80,-175.96
-13.01,30.05,-175.30
-11.23,25.86,-175.05
-9.66,22.00,-174.20
-8.80,19.05,-173.62
-7.60,16.20,-173.13
-6.55,13.58,-172.74
-5.45,11.27,-172.40
-4.54,9.33,-172.16
-4.01,7.60,-170.89
-3.51,6.06,-169.76
-2.90,4.56,-168.62
-2.31,3.20,-167.48
-1.82,2.11,-166.46
-1.42,1.14,-165.39
-1.08,0.38,-164.02
-0.72,-0.35,-162.61
-0.39,-1.09,-161.11
-0.07,-1.69,-159.45
0.26,-2.19,-157.86
0.44,-2.67,-156.53
0.67,-2.98,-155.16
0.76,-3.25,-153.71
0.86,-3.48,-152.38
1.47,-3.70,-150.96
1.43,-3.84,-149.57
1.50,-3.99,-148.27
2.39,-4.15,-146.83
2.31,-4.14,-145.48
2.35,-4.21,-144.09
2.32,-4.29,-142.66
2.37,-4.43,-141.37
2.37,-4.61,-139.99
2.27,-4.61,-138.67
2.21,-4.70,-137.42
2.16,-4.77,-136.10
2.18,-4.83,-134.91
2.22,-4.87,-133.64
2.28,-4.93,-132.45
2.31,-5.05,-131.29
2.38,-5.08,-130.08
2.41,-5.07,-128.96
2.41,-5.07,-127.78
2.41,-5.04,-126.66
2.41,-5.10,-125.60
2.42,-5.18,-124.49
2.42,-5.22,-123.49
2.36,-5.26,-122.42
2.37,-5.27,-121.42
2.48,-5.31,-120.49
2.51,-5.34,-119.50
2.50,-5.32,-118.58
2.56,-5.38,-117.66
2.57,-5.38,-116.72
2.41,-5.28,-115.86
2.37,-5.22,-114.97
2.43,-5.19,-114.14
2.52,-5.18,-113.37
2.46,-5.15,-112.55
2.44,-5.13,-111.82
2.45,-5.12,-111.05
2.43,-5.15,-110.31
2.36,-5.18,-109.63
2.33,-5.20,-108.91
2.25,-5.22,-108.26
2.18,-5.28,-107.59
2.14,-5.32,-106.95
2.13,-5.31,-106.36
2.19,-5.32,-105.76
2.30,-5.31,-105.18
2.31,-5.30,-104.57
2.37,-5.36,-104.00
2.37,-5.38,-103.47
2.45,-5.40,-102.92
2.47,-5.37,-102.41
2.54,-5.35,-101.91
2.56,-5.36,-101.39
2.59,-5.27,-100.93
2.64,-5.21,-100.44
2.69,-5.14,-99.99
2.67,-5.14,-99.57
2.67,-5.19,-99.15
2.64,-5.18,-98.77
2.54,-5.14,-98.37
2.46,-5.08,-98.01
2.47,-5.14,-97.66
2.47,-5.23,-97.30
2.45,-5.21,-96.96
2.45,-5.21,-96.62
2.49,-5.20,-96.29
2.54,-5.21,-95.96
2.54,-5.27,-95.63
2.54,-5.33,-95.34
2.56,-5.46,-95.04
2.52,-5.47,-94.74
2.46,-5.56,-94.45
2.46,-5.51,-94.18
2.46,-5.48,-93.91
2.49,-5.38,-93.66
2.51,-5.37,-93.41
2.58,-5.35,-93.18
2.60,-5.35,-92.95
2.61,-5.40,-92.72
2.57,-5.49,-92.50
2.52,-5.52,-92.28
2.57,-5.52,-92.07
2.62,-5.55,-91.88
2.66,-5.62,-91.68
2.65,-5.62,-91.48
2.65,-5.62,-91.29
2.70,-5.64,-91.11
2.66,-5.66,-90.92
2.64,-5.66,-90.74
2.65,-5.63,-90.56
2.68,-5.59,-90.39
2.63,-5.49,-90.20
2.58,-5.37,-90.04
2.63,-5.32,-89.90
2.64,-5.26,-89.75
2.67,-5.34,-89.61
2.63,-5.46,-89.48
2.57,-5.53,-89.34
2.53,-5.47,-89.21
2.53,-5.44,-89.07
2.57,-5.41,-88.95
2.58,-5.41,-88.83
2.52,-5.47,-88.69
2.48,-5.52,-88.56
2.46,-5.60,-88.45
2.48,-5.51,-88.33
2.58,-5.53,-88.23
2.64,-5.60,-88.12
2.60,-5.73,-88.01
2.57,-5.76,-87.91
2.55,-5.77,-87.80
2.54,-5.72,-87.71
2.56,-5.70,-87.62
2.61,-5.64,-87.52
2.63,-5.65,-87.43
2.62,-5.74,-87.33
2.60,-5.81,-87.24
2.57,-5.87,-87.17
2.60,-5.92,-87.11
2.63,-5.97,-87.05
2.64,-5.99,-86.99
2.67,-6.02,-86.93
2.67,-6.01,-86.87
2.69,-6.04,-86.80
2.70,-6.03,-86.73
2.66,-6.01,-86.67
2.60,-6.06,-86.60
2.58,-6.11,-86.54
2.67,-6.11,-86.49
2.69,-6.12,-86.42
2.67,-6.15,-86.35
2.68,-6.13,-86.28
2.71,-6.14,-86.22
2.72,-6.11,-86.16
2.65,-6.05,-86.09
2.62,-6.04,-86.04
2.54,-6.05,-85.98
2.50,-6.10,-85.93
2.49,-6.05,-85.88
2.48,-6.00,-85.83
2.47,-5.94,-85.79
2.44,-5.85,-85.73
2.51,-5.84,-85.69
2.53,-5.81,-85.65
2.60,-5.81,-85.61
2.64,-5.78,-85.56
2.64,-5.77,-85.52
2.70,-5.84,-85.49
2.81,-5.89,-85.47
2.79,-5.94,-85.44
2.75,-5.98,-85.40
2.71,-5.95,-85.37
2.68,-5.92,-85.34
2.61,-5.90,-85.29
2.53,-5.86,-85.25
2.47,-5.91,-85.21
2.43,-5.95,-85.18
2.46,-6.00,-85.15
2.50,-6.04,-85.13
2.49,-6.11,-85.09
2.47,-6.16,-85.06
2.48,-6.20,-85.02
2.53,-6.15,-85.00
2.62,-6.16,-84.97
2.71,-6.25,-84.95
2.76,-6.34,-84.94
2.76,-6.32,-84.93
2.74,-6.31,-84.92
2.81,-6.32,-84.91
2.90,-6.36,-84.91
2.92,-6.39,-84.89
2.93,-6.36,-84.87
2.87,-6.32,-84.85
2.86,-6.25,-84.83
2.82,-6.21,-84.81
2.79,-6.21,-84.80
2.75,-6.19,-84.78
2.71,-6.15,-84.75
2.70,-6.16,-84.73
2.75,-6.14,-84.72
2.83,-6.21,-84.71
2.85,-6.33,-84.70
2.83,-6.41,-84.68
2.85,-6.45,-84.66
2.90,-6.49,-84.65
2.90,-6.53,-84.64
2.84,-6.57,-84.62
2.76,-6.56,-84.60
2.78,-6.52,-84.59
2.78,-6.47,-84.56
2.83,-6.48,-84.52
2.78,-6.51,-84.47
2.81,-6.55,-84.44
2.91,-6.53,-84.42
3.02,-6.48,-84.39
3.02,-6.45,-84.35
3.00,-6.43,-84.31
2.96,-6.37,-84.28
2.92,-6.37,-84.24
2.84,-6.39,-84.20
2.85,-6.33,-84.18
2.94,-6.31,-84.17
2.95,-6.33,-84.14
2.90,-6.40,-84.12
2.81,-6.37,-84.09
2.75,-6.40,-84.07
2.75,-6.39,-84.05
2.78,-6.44,-84.05
2.77,-6.45,-84.04
2.78,-6.50,-84.02
2.81,-6.51,-84.02
2.85,-6.46,-84.01
2.84,-6.42,-84.00
2.87,-6.42,-83.99
2.83,-6.41,-83.97
2.78,-6.40,-83.95
2.79,-6.44,-83.94
2.84,-6.50,-83.94
2.88,-6.59,-83.94
2.92,-6.58,-83.93
3.00,-6.54,-83.91
3.07,-6.59,-83.90
3.04,-6.67,-83.88
2.99,-6.73,-83.86
2.95,-6.71,-83.84
