1.82,-1.93,-156.14
1.39,-1.40,-156.46
1.13,-3.98,-156.96
0.42,-4.28,-156.80
0.11,-4.33,-156.85
-0.18,-4.23,-157.30
0.59,-4.71,-157.76
0.90,-4.81,-157.82
0.82,-4.47,-157.85
0.68,-4.05,-157.86
0.64,-3.54,-157.96
0.53,-3.15,-158.04
0.35,-2.73,-158.12
0.25,-2.40,-158.21
0.14,-2.14,-158.28
0.09,-1.87,-158.36
0.10,-1.67,-158.57
0.05,-1.51,-158.78
-0.00,-1.31,-158.99
0.02,-1.17,-159.19
-0.05,-1.11,-159.38
-0.05,-0.99,-159.57
-0.08,-0.85,-159.81
-0.17,-0.77,-160.05
-0.31,-0.69,-160.27
-0.48,-0.64,-160.48
-0.61,-0.58,-160.71
-0.68,-0.46,-160.91
-0.60,-0.37,-160.06
-1.11,0.19,-159.68
-1.55,0.52,-159.37
-1.41,0.48,-161.21
0.01,0.23,-161.85
0.33,0.41,-162.30
-0.32,-0.59,-162.44
-0.59,-1.48,-163.11
-0.70,-1.79,-163.43
-1.09,-1.49,-163.56
-1.36,-0.92,-163.74
-1.20,-0.47,-163.99
-1.20,0.21,-164.06
-0.49,-0.37,-164.01
0.14,-0.73,-164.43
0.32,-0.88,-164.79
0.29,-1.01,-164.93
0.28,-1.06,-165.12
0.12,-0.95,-165.20
-0.01,-0.85,-165.28
-0.04,-0.74,-165.35
-0.13,-0.63,-165.57
-0.35,-0.71,-165.65
-0.58,-0.63,-165.71
-0.68,-0.49,-165.86
-0.78,-0.42,-166.06
-1.02,-0.39,-166.58
-1.20,0.05,-167.42
-1.27,-0.20,-167.99
-1.16,-0.22,-168.63
-0.91,-0.31,-169.41
-0.57,-0.54,-170.20
-0.30,-0.30,-170.75
-0.32,-0.70,-171.36
0.01,-0.84,-171.81
2.59,5.14,-167.17
7.50,6.96,-164.18
6.86,5.92,-165.79
4.67,2.48,-168.76
3.43,1.28,-169.04
2.16,4.13,-169.75
1.28,1.12,-171.06
-0.17,-1.68,-172.53
-0.77,-3.42,-173.93
-2.08,-3.70,-175.47
-2.84,-5.53,-177.11
-3.89,-6.80,-178.31
-5.01,-6.90,-179.70
-5.74,-7.30,178.54
-6.45,-8.00,177.12
-7.23,-8.61,175.46
-7.78,-8.84,173.78
-8.37,-9.49,172.17
-8.83,-9.86,170.58
-9.25,-10.06,169.01
-9.64,-10.40,167.24
-10.12,-10.70,165.57
-10.54,-10.87,163.75
-10.86,-11.05,161.83
-11.14,-11.24,160.08
-11.42,-11.42,158.15
-11.64,-11.53,156.26
-11.82,-11.69,154.47
-11.93,-11.83,152.55
-12.01,-11.92,150.64
-12.16,-11.97,148.76
-12.29,-12.06,146.88
-12.51,-12.11,144.94
-12.68,-12.16,143.16
-12.82,-12.28,141.30
-12.92,-12.41,139.35
-13.03,-12.49,137.58
-13.12,-12.50,135.72
-13.27,-12.52,133.92
-13.40,-12.55,132.16
-13.51,-12.66,130.33
-13.59,-12.75,128.58
-13.60,-12.85,126.81
-13.64,-12.93,125.08
-13.72,-12.99,123.33
-13.68,-13.04,121.71
-13.69,-13.06,120.07
-13.71,-13.09,118.40
-13.77,-13.11,116.87
-13.83,-13.11,115.25
-13.92,-13.21,113.71
-13.98,-13.32,112.20
-14.06,-13.38,110.72
-14.13,-13.43,109.28
-14.21,-13.44,107.87
-14.25,-13.49,106.50
-14.28,-13.47,105.15
-14.35,-13.48,103.83
-14.40,-13.49,102.55
-14.38,-13.47,101.28
-14.42,-13.49,100.06
-14.51,-13.50,98.82
-14.53,-13.54,97.72
-14.54,-13.64,96.57
-14.55,-13.63,95.48
-14.57,-13.65,94.47
-14.58,-13.67,93.41
-14.61,-13.66,92.43
-14.63,-13.64,91.46
-14.64,-13.61,90.51
-14.63,-13.56,89.63
-14.67,-13.59,88.71
-14.72,-13.60,87.85
-14.74,-13.61,87.02
-14.79,-13.67,86.23
-14.76,-13.70,85.43
-14.76,-13.68,84.68
-14.76,-13.68,83.94
-14.75,-13.65,83.19
-14.86,-13.63,82.53
-14.91,-13.66,81.86
-14.99,-13.70,81.22
-15.05,-13.72,80.59
-15.13,-13.70,79.94
-15.18,-13.74,79.37
-15.15,-13.73,78.76
-15.13,-13.77,78.20
-15.10,-13.76,77.66
-15.11,-13.69,77.11
-15.18,-13.68,76.61
-15.20,-13.72,76.13
-15.32,-13.76,75.67
-15.36,-13.78,75.22
-15.35,-13.80,74.73
-15.33,-13.85,74.28
-15.30,-13.84,73.84
-15.34,-13.89,73.42
-15.40,-13.91,73.02
-15.42,-13.96,72.62
-15.39,-13.97,72.21
-15.40,-13.97,71.83
-15.41,-13.94,71.48
-15.45,-13.94,71.12
-15.48,-14.00,70.78
-15.47,-13.99,70.44
-15.42,-13.96,70.10
-15.39,-13.96,69.79
-15.37,-13.99,69.47
-15.39,-14.06,69.16
-15.39,-14.09,68.90
-15.41,-14.09,68.62
-15.38,-14.09,68.35
-15.33,-14.08,68.08
-15.32,-14.06,67.83
-15.34,-14.15,67.61
-15.36,-14.15,67.35
-15.39,-14.12,67.12
-15.42,-14.08,66.90
-15.48,-14.11,66.68
-15.54,-14.14,66.47
-15.56,-14.12,66.26
-15.57,-14.08,66.05
-15.56,-14.09,65.83
-15.53,-14.10,65.62
-15.52,-14.10,65.43
-15.51,-14.09,65.24
-15.52,-14.11,65.05
-15.48,-14.09,64.87
-15.48,-14.10,64.72
-15.52,-14.10,64.56
-15.54,-14.14,64.41
-15.56,-14.12,64.27
-15.60,-14.12,64.13
-15.60,-14.14,63.98
-15.63,-14.13,63.83
-15.68,-14.13,63.69
-15.66,-14.17,63.56
-15.71,-14.22,63.43
-15.77,-14.17,63.32
-15.78,-14.16,63.22
-15.81,-14.15,63.11
-15.87,-14.16,63.02
-15.92,-14.18,62.92
-16.00,-14.14,62.83
-16.01,-14.16,62.73
-16.10,-14.16,62.66
-16.14,-14.21,62.59
-16.12,-14.24,62.50
-16.08,-14.23,62.41
-16.07,-14.28,62.34
-16.03,-14.22,62.26
-15.99,-14.20,62.18
-15.94,-14.22,62.09
-15.89,-14.21,62.02
-15.92,-14.25,61.96
-15.91,-14.25,61.90
-15.93,-14.28,61.85
-15.93,-14.33,61.77
-15.89,-14.33,61.69
-15.84,-14.30,61.61
-15.86,-14.29,61.56
-15.84,-14.25,61.49
-15.81,-14.21,61.42
-15.87,-14.25,61.37
-15.88,-14.26,61.32
-15.86,-14.33,61.27
-15.84,-14.30,61.24
-15.83,-14.30,61.22
-15.80,-14.29,61.17
-15.77,-14.25,61.12
-15.81,-14.27,61.08
-15.89,-14.26,61.03
-15.95,-14.23,60.99
-15.99,-14.17,60.97
-16.06,-14.19,60.97
-16.08,-14.20,60.94
-16.14,-14.23,60.92
-16.19,-14.26,60.87
-16.21,-14.31,60.86
-16.24,-14.29,60.86
-16.22,-14.26,60.83
-16.21,-14.30,60.80
-16.23,-14.31,60.76
-16.27,-14.32,60.72
-16.31,-14.31,60.70
-16.35,-14.33,60.70
-16.39,-14.33,60.68
-16.40,-14.36,60.67
-16.33,-14.38,60.63
-16.36,-14.45,60.62
-16.34,-14.52,60.60
-16.36,-14.55,60.59
-16.33,-14.51,60.54
-16.32,-14.49,60.51
-16.33,-14.48,60.48
-16.33,-14.46,60.47
-16.37,-14.47,60.46
-16.33,-14.52,60.42
-16.36,-14.50,60.41
-16.31,-14.51,60.38
-16.28,-14.53,60.36
-16.26,-14.54,60.34
-16.30,-14.58,60.32
-16.30,-14.62,60.30
-16.31,-14.63,60.29
-16.34,-14.61,60.25
-16.34,-14.60,60.20
-16.34,-14.58,60.16
-16.31,-14.58,60.11
-16.32,-14.54,60.07
-16.34,-14.52,60.04
-16.37,-14.53,60.03
-16.38,-14.53,60.02
-16.43,-14.54,60.03
-16.52,-14.56,60.04
-16.57,-14.57,60.04
-16.59,-14.55,60.03
-16.62,-14.51,60.04
-16.63,-14.49,60.04
-16.66,-14.54,60.04
-16.70,-14.59,60.04
-16.74,-14.64,60.05
-16.71,-14.64,60.05
-16.72,-14.65,60.06
-16.73,-14.63,60.07
-16.71,-14.63,60.07
-16.65,-14.65,60.06
-16.64,-14.66,60.06
-16.60,-14.65,60.05
-16.66,-14.64,60.07
-16.70,-14.61,60.08
-16.74,-14.62,60.08
-16.73,-14.63,60.07
-16.70,-14.67,60.05
-16.73,-14.67,60.06
-16.73,-14.67,60.04
-16.70,-14.71,60.02
-16.64,-14.70,59.99
-16.59,-14.69,59.96
-16.57,-14.73,59.95
-16.55,-14.81,59.94
-16.58,-14.85,59.94
-16.61,-14.84,59.94
-16.58,-14.80,59.93
-16.58,-14.78,59.92
-16.61,-14.78,59.93
-16.64,-14.73,59.93
-16.66,-14.67,59.93
-16.62,-14.64,59.92
-16.56,-14.64,59.90
-16.50,-14.66,59.88
-16.50,-14.66,59.87
-16.49,-14.68,59.87
-16.53,-14.66,59.87
-16.56,-14.66,59.87
-16.62,-14.61,59.88
-16.70,-14.61,59.89
-16.74,-14.63,59.89
-16.74,-14.66,59.89
-16.75,-14.70,59.87
-16.78,-14.70,59.86
-16.78,-14.68,59.84
-16.79,-14.69,59.82
-16.79,-14.69,59.81
-16.86,-14.70,59.81
-16.89,-14.73,59.81
-16.91,-14.79,59.81
-16.84,-14.75,59.80
-16.80,-14.65,59.78
-16.74,-14.61,59.76
-16.77,-14.62,59.78
-16.79,-14.62,59.77
-16.79,-14.64,59.77
-16.78,-14.64,59.75
-16.77,-14.67,59.74
-16.77,-14.65,59.73
-16.76,-14.64,59.72
-16.76,-14.63,59.72
-16.77,-14.60,59.73
-16.75,-14.54,59.72
-16.71,-14.46,59.72
-16.69,-14.42,59.72
-16.67,-14.49,59.72
-16.67,-14.53,59.73
-16.71,-14.51,59.74
-16.75,-14.49,59.75
-16.73,-14.47,59.74
-16.73,-14.49,59.74
-16.73,-14.53,59.74
-16.79,-14.59,59.75
-16.83,-14.66,59.75
-16.88,-14.70,59.76
-16.84,-14.71,59.75
-16.82,-14.71,59.74
-16.79,-14.74,59.73
-16.78,-14.76,59.73
-16.79,-14.76,59.75
-16.73,-14.78,59.75
-16.70,-14.76,59.75
-16.73,-14.73,59.76
-16.79,-14.75,59.79
-16.87,-14.77,59.78
-16.95,-14.78,59.78
-17.00,-14.81,59.78
-16.99,-14.80,59.75
-16.99,-14.81,59.73
-17.00,-14.78,59.72
-16.94,-14.73,59.70
-16.90,-14.74,59.68
-16.91,-14.73,59.68
-16.89,-14.70,59.67
-16.87,-14.67,59.65
-16.85,-14.68,59.64
-16.82,-14.69,59.64
-16.85,-14.72,59.66
-16.90,-14.75,59.67
-16.91,-14.77,59.68
-16.89,-14.80,59.68
-16.90,-14.81,59.69
-16.91,-14.80,59.69
-16.88,-14.77,59.68
-16.87,-14.74,59.68
-16.85,-14.71,59.67
-16.85,-14.66,59.67
-16.89,-14.67,59.67
-16.92,-14.65,59.69
-16.84,-14.71,59.68
-16.80,-14.71,59.68
-16.82,-14.74,59.70
-16.87,-14.79,59.72
-16.88,-14.84,59.73
-16.85,-14.89,59.73
-16.87,-14.95,59.74
-16.84,-14.95,59.74
-16.85,-14.90,59.75
-16.88,-14.89,59.76
-16.87,-14.88,59.76
-16.85,-14.87,59.76
-16.85,-14.84,59.76
-16.85,-14.83,59.75
-16.87,-14.84,59.76
-16.87,-14.86,59.76
-16.91,-14.85,59.77
-16.96,-14.85,59.77
-16.93,-14.83,59.74
-16.96,-14.83,59.74
-16.96,-14.86,59.73
-16.93,-14.84,59.71
-16.88,-14.80,59.68
-16.83,-14.75,59.66
-16.85,-14.73,59.67
-16.84,-14.71,59.67
-16.85,-14.69,59.67
-16.79,-14.71,59.66
-16.85,-14.72,59.67
-16.90,-14.70,59.68
-16.88,-14.67,59.67
-16.87,-14.68,59.65
-16.85,-14.66,59.64
-16.85,-14.68,59.62
-16.84,-14.67,59.62
-16.82,-14.65,59.63
-16.83,-14.67,59.64
-16.90,-14.68,59.66
-16.92,-14.66,59.68
-16.98,-14.65,59.70
-17.01,-14.65,59.72
-17.03,-14.63,59.72
-17.07,-14.62,59.73
-17.07,-14.56,59.73
-17.06,-14.58,59.73
-17.07,-14.59,59.73
-17.06,-14.59,59.73
-17.08,-14.59,59.77
-17.04,-14.60,59.79
-17.01,-14.61,59.79
-17.01,-14.67,59.82
-17.03,-14.68,59.85
-17.04,-14.70,59.87
-17.01,-14.72,59.89
-17.04,-14.77,59.91
-17.08,-14.80,59.94
-17.13,-14.81,59.96
-17.12,-14.81,59.96
-17.11,-14.86,59.98
-17.10,-14.88,59.97
-17.09,-14.89,59.95
-17.08,-14.90,59.95
-17.04,-14.92,59.93
-17.01,-14.90,59.91
-17.00,-14.88,59.90
-17.03,-14.83,59.90
-17.05,-14.77,59.89
-17.08,-14.75,59.89
-17.12,-14.75,59.89
-17.17,-14.74,59.89
-17.16,-14.74,59.88
-17.15,-14.75,59.87
-17.17,-14.74,59.87
-17.19,-14.72,59.88
-17.21,-14.75,59.88
-17.30,-14.76,59.90
-17.30,-14.78,59.90
-17.28,-14.77,59.89
-17.29,-14.82,59.89
-17.30,-14.84,59.88
-17.27,-14.86,59.87
-17.26,-14.88,59.87
-17.25,-14.87,59.86
-17.28,-14.84,59.87
-17.25,-14.80,59.88
-17.28,-14.79,59.89
-17.30,-14.76,59.90
-17.27,-14.75,59.90
-17.17,-14.72,59.88
-17.17,-14.72,59.87
-17.17,-14.74,59.87
-17.17,-14.74,59.87
-17.21,-14.74,59.87
-17.25,-14.72,59.87
-17.28,-14.75,59.88
-17.27,-14.77,59.87
-17.25,-14.82,59.85
-17.25,-14.80,59.84
-17.23,-14.81,59.83
-17.25,-14.82,59.82
-17.27,-14.83,59.82
-17.26,-14.84,59.81
-17.23,-14.83,59.80
-17.21,-14.79,59.79
-17.12,-14.78,59.76
-17.11,-14.83,59.75
-17.13,-14.91,59.75
-17.08,-14.97,59.73
-17.05,-14.97,59.72
-17.10,-15.01,59.73
-17.11,-15.01,59.73
-17.11,-14.98,59.72
-17.15,-14.95,59.72
-17.17,-14.92,59.72
-17.17,-14.93,59.70
-17.15,-14.87,59.68
-17.12,-14.83,59.66
-17.13,-14.81,59.65
-17.12,-14.81,59.64
-17.13,-14.79,59.63
-17.13,-14.77,59.63
-17.14,-14.79,59.63
-17.13,-14.82,59.62
-17.12,-14.86,59.61
-17.13,-14.88,59.61
-17.12,-14.91,59.61
-17.13,-14.90,59.61
-17.14,-14.90,59.62
-17.15,-14.87,59.61
-17.16,-14.80,59.62
-17.17,-14.77,59.62
-17.16,-14.77,59.62
-17.24,-14.75,59.66
-17.30,-14.75,59.68
-17.29,-14.70,59.69
-17.30,-14.69,59.70
-17.32,-14.73,59.72
-17.32,-14.81,59.73
-17.29,-14.83,59.73
-17.24,-14.87,59.73
-17.22,-14.89,59.74
-17.24,-14.91,59.75
-17.27,-14.95,59.77
-17.29,-14.89,59.78
-17.31,-14.86,59.79
-17.32,-14.84,59.80
-17.33,-14.84,59.81
-17.31,-14.85,59.82
-17.25,-14.85,59.81
-17.19,-14.82,59.80
-17.19,-14.84,59.81
-17.19,-14.89,59.81
-17.17,-14.88,59.81
-17.15,-14.87,59.81
-17.11,-14.86,59.81
-17.10,-14.90,59.80
-17.09,-14.85,59.81
-17.06,-14.83,59.80
-17.06,-14.84,59.81
-17.14,-14.86,59.80
-17.15,-14.84,59.80
-17.13,-14.86,59.80
-17.13,-14.87,59.80
-17.16,-14.87,59.79
-17.14,-14.87,59.78
-17.19,-14.89,59.79
-17.18,-14.92,59.78
-17.20,-14.94,59.77
-17.18,-15.06,59.74
-17.19,-15.10,59.72
-17.20,-15.09,59.71
-17.21,-15.11,59.70
-17.24,-15.09,59.71
-17.25,-15.09,59.68
-17.24,-15.04,59.65
-17.23,-15.00,59.64
-17.22,-14.98,59.63
-17.22,-14.95,59.60
-17.18,-14.97,59.57
-17.20,-14.99,59.58
-17.22,-15.02,59.59
-17.26,-15.02,59.60
-17.28,-15.00,59.61
-16.94,-15.47,59.55
-18.21,-16.01,59.21
-18.25,-16.29,58.72
-18.45,-16.15,58.83
-18.48,-15.79,58.90
-17.61,-15.45,59.47
-17.22,-15.05,59.86
-16.62,-14.47,59.98
-17.17,-13.68,58.94
-17.07,-13.42,58.07
-16.48,-13.00,57.12
-16.02,-12.63,56.30
-15.26,-11.80,55.40
-14.94,-12.26,55.70
-15.01,-12.62,55.60
-15.51,-12.75,55.88
-16.17,-13.15,56.63
-16.35,-13.35,56.95
-16.48,-13.49,57.35
-16.24,-13.46,57.49
-15.52,-13.12,57.11
-14.66,-12.50,56.86
-13.31,-11.89,56.89
-11.97,-12.16,57.00
-11.45,-12.78,58.33
-12.34,-13.28,60.77
-13.21,-13.67,62.60
-13.52,-13.45,63.02
-14.13,-13.18,63.25
-14.79,-13.24,62.65
-14.80,-13.49,62.05
-14.65,-13.41,61.45
-14.69,-13.29,61.32
-14.70,-13.58,60.69
-14.43,-13.98,59.82
-13.85,-14.45,58.44
-13.41,-14.80,58.26
-13.18,-15.82,59.85
-11.71,-16.50,60.66
-10.36,-16.80,61.07
-9.55,-16.97,61.22
-8.87,-16.94,61.39
-8.53,-15.67,61.92
-8.92,-15.22,62.72
-8.64,-15.58,63.08
-8.33,-16.40,63.38
-8.60,-16.57,63.79
-8.99,-16.61,64.34
-9.07,-16.78,64.68
-8.83,-17.11,64.74
-8.89,-17.33,65.12
-9.06,-17.71,65.37
-8.95,-18.14,65.31
-8.89,-18.32,65.43
-8.75,-18.22,65.34
-8.60,-18.21,65.08
-8.28,-18.11,64.70
-8.22,-17.98,64.64
-8.08,-17.74,64.51
-7.81,-17.51,64.29
-7.88,-17.74,64.39
-8.26,-17.81,64.77
-8.62,-17.67,64.97
-8.89,-17.64,65.10
-8.94,-17.92,65.02
-9.09,-18.07,65.18
-9.29,-17.96,65.47
-9.32,-17.87,65.66
-9.22,-17.89,65.73
-9.04,-17.96,65.63
-8.83,-17.99,65.39
-8.66,-18.03,65.19
-8.73,-18.04,65.33
-8.74,-18.03,65.46
-8.74,-17.98,65.60
-8.70,-18.05,65.66
-8.69,-18.19,65.69
-8.72,-18.23,65.55
-8.81,-18.24,65.54
-8.84,-18.14,65.55
-8.88,-18.04,65.64
-8.89,-18.27,65.73
-8.91,-18.46,65.81
-8.92,-18.40,65.80
-8.83,-18.26,65.60
-8.79,-18.24,65.55
-8.76,-18.28,65.55
-8.81,-18.25,65.64
-8.91,-18.00,65.70
-9.01,-18.12,65.73
-9.09,-18.52,65.79
-9.15,-18.88,65.86
-9.30,-18.81,66.03
-9.41,-18.72,66.22
-9.44,-18.88,66.36
-9.46,-18.77,66.48
-9.44,-18.47,66.53
-9.35,-18.36,66.47
-9.41,-18.45,66.60
-9.40,-18.61,66.63
-9.39,-19.01,66.73
-9.45,-19.45,66.95
-9.46,-19.76,67.31
-9.66,-20.65,68.45
-10.16,-21.98,70.69
-10.84,-23.15,73.18
-11.30,-24.45,75.27
-11.60,-26.23,77.02
-11.64,-28.03,78.27
-10.90,-28.66,78.34
-10.40,-29.08,79.21
-9.89,-29.24,80.20
-8.58,-29.27,80.16
-7.66,-29.42,80.54
-7.39,-29.67,81.47
-7.48,-29.64,82.71
-7.58,-29.50,83.83
-7.51,-29.33,84.51
-7.46,-29.37,85.14
-7.15,-29.43,85.36
-6.85,-29.21,85.25
-6.48,-29.01,84.81
-6.35,-29.32,84.39
-6.22,-29.36,84.11
-6.03,-29.03,84.12
-5.89,-28.79,84.28
-5.74,-28.72,84.37
-5.58,-28.43,84.39
-5.62,-28.47,84.34
-5.94,-28.57,84.61
-6.18,-28.66,84.85
-6.33,-28.66,85.10
-6.26,-28.49,85.27
-6.16,-28.39,85.38
-6.27,-28.34,85.56
-6.31,-28.34,85.65
-6.32,-28.35,85.79
-6.35,-28.45,85.97
-6.32,-28.57,86.14
-6.36,-28.62,86.37
-6.38,-28.66,86.53
-6.40,-28.68,86.71
-6.32,-28.78,86.80
-6.08,-28.80,86.74
-5.92,-28.74,86.76
-5.94,-28.83,86.90
-5.94,-28.89,87.00
-5.92,-28.92,87.04
-5.81,-28.80,87.00
-5.88,-28.87,87.14
-5.88,-28.96,87.29
-5.84,-29.01,87.41
-5.81,-29.01,87.49
-5.85,-29.08,87.63
-5.84,-29.07,87.72
-5.82,-29.07,87.81
-5.90,-29.17,88.02
-6.13,-29.34,88.35
-6.40,-29.39,88.58
-6.51,-29.35,88.35
-6.50,-29.21,87.74
-6.51,-29.08,86.54
-6.09,-28.82,84.57
-5.39,-28.30,82.35
-4.84,-27.58,79.99
-4.62,-26.81,77.98
-4.47,-25.27,75.52
-4.05,-22.96,72.04
-3.61,-21.17,68.87
-3.08,-19.23,65.85
-3.49,-17.54,64.39
-4.10,-15.87,63.53
-4.66,-15.50,64.74
-4.76,-14.72,64.59
-5.45,-13.61,63.79
-6.01,-12.51,62.97
-6.71,-11.45,62.85
-7.60,-10.28,62.42
-8.84,-8.91,61.37
-9.90,-7.73,59.96
-10.71,-6.62,58.68
-11.29,-6.16,58.16
-11.86,-5.98,57.63
-12.26,-5.82,56.96
-12.55,-5.69,56.32
-12.75,-5.51,55.91
-12.98,-5.12,55.22
-12.98,-4.79,54.89
-12.93,-4.59,54.58
-12.85,-4.51,54.36
-12.87,-4.51,54.07
-12.93,-4.48,53.64
-12.86,-4.50,53.22
-12.77,-4.62,53.06
-12.84,-4.78,52.91
-13.01,-4.94,52.71
-13.17,-5.02,52.35
-13.27,-5.07,51.99
-13.31,-5.08,51.68
-13.28,-5.10,51.42
-13.28,-5.12,51.11
-13.17,-5.13,50.84
-12.96,-5.16,50.51
-12.81,-5.17,50.04
-12.69,-5.21,49.69
-12.66,-5.31,49.39
-12.73,-5.44,49.16
-12.79,-5.61,48.91
-12.70,-5.77,48.56
-12.64,-5.86,48.14
-12.53,-5.96,47.75
-12.32,-6.06,47.59
-12.30,-6.14,47.51
-12.35,-6.23,47.45
-12.38,-6.32,47.36
-12.34,-6.40,47.23
-12.25,-6.47,47.03
-12.09,-6.55,46.77
-11.98,-6.59,46.56
-11.93,-6.59,46.39
-11.86,-6.55,46.20
-11.70,-6.54,46.08
-11.53,-6.56,46.01
-11.54,-6.58,45.77
-11.59,-6.63,45.61
-11.54,-6.74,45.67
-11.55,-6.86,45.74
-11.60,-6.91,45.64
-11.57,-6.95,45.55
-11.47,-6.94,45.45
-11.38,-6.92,45.39
-11.26,-6.91,45.39
-11.17,-6.88,45.33
-11.32,-6.84,45.24
-11.44,-6.81,45.15
-11.47,-6.76,45.08
-11.53,-6.76,45.00
-11.58,-6.79,44.98
-11.61,-6.84,44.97
-11.65,-6.91,44.90
-11.63,-7.01,44.90
-11.58,-7.13,44.89
-11.53,-7.25,44.89
-11.53,-7.34,44.85
-11.62,-7.41,44.78
-11.66,-7.48,44.75
-11.67,-7.52,44.71
-11.65,-7.55,44.67
-11.67,-7.56,44.61
-11.66,-7.59,44.56
-11.60,-7.60,44.52
-11.50,-7.65,44.51
-11.44,-7.74,44.55
-11.36,-7.83,44.54
-11.32,-7.89,44.48
-11.29,-7.92,44.47
-11.36,-7.91,44.41
-11.44,-7.90,44.37
-11.45,-7.93,44.37
-11.54,-7.96,44.37
-11.70,-7.90,44.81
-11.74,-7.97,44.83
-11.75,-8.06,44.85
-11.66,-8.13,44.91
-11.58,-8.21,44.92
